Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,strongcompnum,clustering,subject,subject_number
Wood,Wood,,55,10,65,55,10,65,7,0.29347,0.310265,3474.869016,9,1,6,0.03405,14,14
Communication,Communication,,36,14,50,36,14,50,7,0.295589,0.312469,2773.216163,3,1,6,0.051804,2,2
Antarctic_Treaty_System,Antarctic_Treaty_System,,3,54,57,3,54,57,7,0.352522,0.381005,315.132755,13,1,6,0.243771,6,6
International_Court_of_Justice,International_Court_of_Justice,,21,37,58,21,37,58,7,0.338935,0.365131,971.712397,8,1,6,0.195479,2,2
Antarctic_krill,Antarctic_krill,,3,34,37,3,34,37,7,0.324268,0.346736,1067.087687,7,1,6,0.136134,14,14
Aquarium,Aquarium,,20,56,76,20,56,76,6,0.355708,0.383855,17424.341697,7,1,6,0.079718,14,14
Invertebrate,Invertebrate,,37,10,47,37,10,47,8,0.271388,0.286029,1101.82452,7,1,6,0.110606,14,14
Penguin,Penguin,,26,31,57,26,31,57,7,0.32633,0.348733,12526.30743,7,1,6,0.099734,14,14
Cosmic_microwave_background_radiation,Cosmic_microwave_background_radiation,,11,17,28,11,17,28,7,0.290464,0.30763,1067.647059,9,1,6,0.17316,14,14
Emperor_Penguin,Emperor_Penguin,,2,12,14,2,12,14,8,0.283199,0.297634,210.652599,7,1,6,0.318182,14,14
Full_moon,Full_moon,,12,10,22,12,10,22,7,0.309253,0.32646,1154.997435,9,1,6,0.115789,14,14
Ice_sheet,Ice_sheet,,16,12,28,16,12,28,7,0.30624,0.324787,1364.807119,9,1,6,0.157609,6,6
Lake_Vostok,Lake_Vostok,,4,18,22,4,18,22,7,0.322822,0.34339,443.818831,9,1,6,0.169048,6,6
Roald_Amundsen,Roald_Amundsen,,1,14,15,1,14,15,7,0.309844,0.329088,116.445477,7,1,6,0.21978,12,12
Sand,Sand,,40,16,56,40,16,56,7,0.298066,0.315393,6399.643993,9,1,6,0.042745,6,6
Ship,Ship,,35,18,53,35,18,53,7,0.321185,0.343655,5494.491804,4,1,6,0.080694,4,4
South_Georgia_and_the_South_Sandwich_Islands,South_Georgia_and_the_South_Sandwich_Islands,,12,21,33,12,21,33,7,0.33013,0.353207,2830.478635,0,1,6,0.19335,6,6
Antarctosaurus,Antarctosaurus,,1,14,15,1,14,15,7,0.30806,0.326538,2.654174,7,1,46,0.3,14,14
Antelope,Antelope,,18,23,41,18,23,41,7,0.316299,0.337244,32981.073796,7,1,6,0.127451,14,14
Black_Wildebeest,Black_Wildebeest,,3,12,15,3,12,15,7,0.294686,0.312473,27.811576,7,1,6,0.307692,14,14
Blue_Wildebeest,Blue_Wildebeest,,9,22,31,9,22,31,7,0.306541,0.325731,3006.752508,7,1,6,0.204615,14,14
Bongo_%28antelope%29,Bongo_%28antelope%29,,1,9,10,1,9,10,7,0.288356,0.305148,4583.941454,7,1,6,0.458333,14,14
Bontebok,Bontebok,,1,8,9,1,8,9,7,0.282844,0.297404,5.094101,7,1,6,0.339286,14,14
Common_Eland,Common_Eland,,1,9,10,1,9,10,8,0.279567,0.29411,4.866901,7,1,6,0.361111,14,14
Dik-dik,Dik-dik,,1,15,16,1,15,16,7,0.307914,0.328292,61.923068,7,1,6,0.314286,14,14
Giant_Eland,Giant_Eland,,2,10,12,2,10,12,8,0.284192,0.300204,33.33837,7,1,6,0.245455,14,14
Wildebeest,Wildebeest,,7,12,19,7,12,19,7,0.292877,0.31019,863.832371,7,1,6,0.325,14,14
Anthony_van_Dyck,Anthony_van_Dyck,,7,18,25,7,18,25,7,0.305847,0.326016,772.629489,4,1,6,0.205628,12,12
Flemish_people,Flemish_people,,3,26,29,3,26,29,7,0.329754,0.35435,304.426216,0,1,6,0.306268,6,6
National_Gallery%2C_London,National_Gallery%2C_London,,15,36,51,15,36,51,7,0.322719,0.346465,4478.801989,1,1,6,0.109312,0,0
Claude_L%C3%A9vi-Strauss,Claude_L%C3%A9vi-Strauss,,5,13,18,5,13,18,7,0.305939,0.324446,251.401322,3,1,6,0.099265,12,12
Sociology,Sociology,,45,33,78,45,33,78,7,0.31836,0.341246,8654.120414,3,1,6,0.095238,2,2
Antigua_and_Barbuda,Antigua_and_Barbuda,,30,34,64,30,34,64,7,0.338031,0.363656,3886.831917,8,1,6,0.130519,3,3
Eric_Clapton,Eric_Clapton,,8,34,42,8,34,42,7,0.33789,0.361629,8890.35014,11,1,6,0.129365,12,12
Saint_Kitts_and_Nevis,Saint_Kitts_and_Nevis,,26,12,38,26,12,38,7,0.310129,0.329385,3111.563325,8,1,6,0.21875,3,3
Arsenic,Arsenic,,34,44,78,34,44,78,7,0.329835,0.355168,9494.897146,9,1,6,0.113297,14,14
Krypton,Krypton,,30,26,56,30,26,56,7,0.308383,0.328475,2070.40074,9,1,6,0.235893,14,14
Pottery,Pottery,,43,17,60,43,17,60,7,0.31831,0.339532,2937.62187,2,1,6,0.060799,5,5
Semiconductor,Semiconductor,,39,18,57,39,18,57,7,0.287314,0.305163,5447.787375,9,1,6,0.11451,14,14
Tin,Tin,,58,41,99,58,41,99,7,0.320373,0.343947,21909.15773,9,1,6,0.112175,14,14
Antlion,Antlion,,0,6,6,0,6,6,8,0.264445,0.276963,0,7,1,47,0.766667,14,14
Jacques-Louis_David,Jacques-Louis_David,,10,18,28,10,18,28,7,0.318485,0.339988,808.111206,4,1,6,0.18,12,12
Nitrogen_cycle,Nitrogen_cycle,,6,19,25,6,19,25,7,0.309418,0.329727,506.076624,9,1,6,0.233766,14,14
Apollo_11,Apollo_11,,17,18,35,17,18,35,7,0.3112,0.329879,11671.778782,11,1,6,0.146552,14,14
Gerald_Ford,Gerald_Ford,,24,44,68,24,44,68,7,0.319313,0.34449,9778.567023,11,1,6,0.112147,12,12
Neil_Armstrong,Neil_Armstrong,,16,34,50,16,34,50,7,0.33593,0.361057,23198.944036,11,1,6,0.10299,12,12
University_of_Cambridge,University_of_Cambridge,,77,46,123,77,46,123,7,0.339873,0.36613,46858.294481,1,1,6,0.04593,2,2
Anton_Alexander_von_Werner,Anton_Alexander_von_Werner,,0,4,4,0,4,4,7,0.284063,0.298938,0,4,1,48,0.5,12,12
Black_pepper,Black_pepper,,24,45,69,24,45,69,7,0.335457,0.362975,8646.327881,6,1,6,0.103846,5,5
Lille,Lille,,18,43,61,18,43,61,6,0.343559,0.37114,3196.520469,4,1,6,0.186233,6,6
Apaochi,Apaochi,,0,2,2,0,2,2,7,0.277873,0.291564,0,10,1,49,1,7,7
Baboon,Baboon,,4,6,10,4,6,10,7,0.288664,0.304653,63.257355,7,1,6,0.288889,14,14
Monkey,Monkey,,19,16,35,19,16,35,7,0.318535,0.338966,1640.633512,6,1,6,0.076649,14,14
Carboniferous,Carboniferous,,30,24,54,30,24,54,7,0.318535,0.339595,5686.678064,7,1,6,0.112051,6,6
Coccinellidae,Coccinellidae,,4,10,14,4,10,14,7,0.293747,0.310142,230.182203,7,1,6,0.254545,14,14
Triassic,Triassic,,43,17,60,43,17,60,8,0.301435,0.317805,14891.449314,7,1,6,0.080914,6,6
Cyclops,Cyclops,,9,9,18,9,9,18,7,0.291718,0.307159,468.726829,3,1,6,0.224359,7,7
Dolphin,Dolphin,,30,27,57,30,27,57,7,0.328206,0.350593,18502.410193,7,1,6,0.102745,14,14
European_Goldfinch,European_Goldfinch,,2,13,15,2,13,15,7,0.314459,0.335528,373.038878,7,1,6,0.219048,14,14
Saturn_V,Saturn_V,,8,29,37,8,29,37,7,0.332077,0.354031,1507.162797,11,1,6,0.160428,14,14
Apollo_8,Apollo_8,,8,22,30,8,22,30,7,0.319767,0.339583,4624.561108,11,1,6,0.104615,14,14
Glynn_Lunney,Glynn_Lunney,,2,11,13,2,11,13,7,0.30256,0.320277,48.417075,11,1,6,0.325758,12,12
Moon_landing,Moon_landing,,4,13,17,4,13,17,7,0.311966,0.330773,567.424268,11,1,6,0.241667,14,14
Radio_telescope,Radio_telescope,,8,12,20,8,12,20,7,0.31089,0.330722,530.756018,9,1,6,0.183007,14,14
Cape_Canaveral,Cape_Canaveral,,7,7,14,7,7,14,7,0.305939,0.323773,205.917989,11,1,6,0.19697,14,14
Domesticated_turkey,Domesticated_turkey,,2,24,26,2,24,26,7,0.33075,0.353232,967.034547,7,1,6,0.148333,14,14
Santa_Claus,Santa_Claus,,8,45,53,8,45,53,7,0.344406,0.372083,1716.230869,13,1,6,0.194485,5,5
Celtic_mythology,Celtic_mythology,,9,18,27,9,18,27,7,0.304423,0.322863,2317.786079,1,1,6,0.105072,13,13
Cultivar,Cultivar,,41,3,44,41,3,44,7,0.281802,0.295669,381.803099,6,1,6,0.080338,14,14
Halloween,Halloween,,16,42,58,16,42,58,6,0.349694,0.376279,7126.810473,1,1,6,0.111111,5,5
Johnny_Appleseed,Johnny_Appleseed,,1,11,12,1,11,12,7,0.311319,0.329837,184.839646,3,1,6,0.154545,12,12
Lung_cancer,Lung_cancer,,23,28,51,23,28,51,7,0.33618,0.359561,4235.56933,9,1,6,0.105051,14,14
Norse_mythology,Norse_mythology,,27,23,50,27,23,50,7,0.328073,0.351199,10068.376869,3,1,6,0.088406,13,13
Pollinator,Pollinator,,11,11,22,11,11,22,7,0.284312,0.298498,1279.550769,7,1,6,0.137255,14,14
Prostate_cancer,Prostate_cancer,,17,22,39,17,22,39,7,0.317986,0.339059,2547.664629,6,1,6,0.063492,14,14
Applied_mathematics,Applied_mathematics,,9,10,19,9,10,19,7,0.288973,0.305259,1429.705989,3,1,6,0.203297,10,10
Bioinformatics,Bioinformatics,,10,18,28,10,18,28,7,0.2991,0.316821,3179.588726,7,1,6,0.163158,8,8
Ordinary_differential_equation,Ordinary_differential_equation,,4,4,8,4,4,8,8,0.273199,0.288004,92.434387,3,1,6,0.375,10,10
Retinol,Retinol,,4,16,20,4,16,20,7,0.301659,0.319996,282.404549,6,1,6,0.044737,14,14
Ecology,Ecology,,54,48,102,54,48,102,7,0.326514,0.351512,19493.375666,7,1,6,0.060918,14,14
Goldfish,Goldfish,,3,27,30,3,27,30,7,0.334378,0.357279,647.774779,7,1,6,0.10468,14,14
Guangzhou,Guangzhou,,29,38,67,29,38,67,7,0.34292,0.369185,3448.927223,10,1,6,0.164481,6,6
Nitrification,Nitrification,,5,8,13,5,8,13,7,0.29275,0.308858,68.706094,9,1,6,0.3,6,6
Otter,Otter,,8,15,23,8,15,23,7,0.30843,0.325825,1694.285955,7,1,6,0.161905,14,14
Oxyrhynchus,Oxyrhynchus,,2,18,20,2,18,20,7,0.305294,0.324834,763.004148,2,1,6,0.115789,7,7
Regent%27s_Park,Regent%27s_Park,,7,9,16,7,9,16,7,0.285674,0.301399,1194.939744,1,1,6,0.154545,6,6
The_Great_Exhibition,The_Great_Exhibition,,4,12,16,4,12,16,7,0.308618,0.327603,260.11,1,1,6,0.104762,7,7
Tropics,Tropics,,45,18,63,45,18,63,7,0.310461,0.330121,3794.963596,7,1,6,0.071717,6,6
Whale_shark,Whale_shark,,6,28,34,6,28,34,7,0.313583,0.335075,1906.183443,7,1,6,0.097291,14,14
Arab_League,Arab_League,,21,45,66,21,45,66,7,0.334433,0.360264,868.314587,8,1,6,0.288084,2,2
West_Bank,West_Bank,,23,29,52,23,29,52,7,0.331887,0.356346,1419.500234,2,1,6,0.2,6,6
Gaza_Strip,Gaza_Strip,,14,27,41,14,27,41,7,0.318435,0.341205,3287.316876,2,1,6,0.115966,6,6
Indonesian_language,Indonesian_language,,16,26,42,16,26,42,7,0.315732,0.338372,1204.424221,10,1,6,0.185633,9,9
Palestinian_territories,Palestinian_territories,,17,18,35,17,18,35,7,0.314215,0.335028,522.324825,2,1,6,0.291954,6,6
Land_%28economics%29,Land_%28economics%29,,4,3,7,4,3,7,7,0.280398,0.295663,118.668926,3,1,6,0.095238,1,1
Aradia%2C_or_the_Gospel_of_the_Witches,Aradia%2C_or_the_Gospel_of_the_Witches,,0,10,10,0,10,10,7,0.302206,0.320341,0,3,1,50,0.188889,9,9
Aral_Sea,Aral_Sea,,19,16,35,19,16,35,7,0.311822,0.331052,1634.629998,2,1,6,0.109195,6,6
Volga_River,Volga_River,,13,18,31,13,18,31,7,0.310271,0.329797,1850.379308,13,1,6,0.184615,6,6
Arcadia_%28play%29,Arcadia_%28play%29,,2,10,12,2,10,12,7,0.303352,0.321266,327.433204,3,1,6,0.072727,9,9
Royal_National_Theatre,Royal_National_Theatre,,9,9,18,9,9,18,7,0.295697,0.312049,1077.194536,1,1,6,0.052381,9,9
Archaeoastronomy,Archaeoastronomy,,3,35,38,3,35,38,7,0.328392,0.352901,5989.922574,9,1,6,0.063814,14,14
Meteor_shower,Meteor_shower,,2,3,5,2,3,5,8,0.268441,0.280755,19.125313,9,1,6,0.25,14,14
Stonehenge,Stonehenge,,14,27,41,14,27,41,7,0.336543,0.361547,2463.64001,1,1,6,0.093844,6,6
Oceania,Oceania,,61,49,110,61,49,110,6,0.332241,0.357515,12666.148639,8,1,6,0.109109,6,6
Paleontology,Paleontology,,29,23,52,29,23,52,7,0.317886,0.337719,5170.018559,7,1,6,0.128986,6,6
Archaeopteryx,Archaeopteryx,,13,21,34,13,21,34,7,0.31089,0.330434,5849.746634,7,1,6,0.216524,14,14
Compsognathus,Compsognathus,,3,18,21,3,18,21,7,0.303579,0.322407,77.259095,7,1,6,0.312865,14,14
Magpie,Magpie,,7,9,16,7,9,16,8,0.278549,0.293141,9266.526908,7,1,6,0.228571,14,14
Microraptor,Microraptor,,6,13,19,6,13,19,7,0.301906,0.318851,241.148342,7,1,6,0.408088,14,14
Pterosaur,Pterosaur,,11,23,34,11,23,34,7,0.311846,0.331951,1906.573668,7,1,6,0.25,14,14
Canterbury_Cathedral,Canterbury_Cathedral,,13,15,28,13,15,28,7,0.294901,0.313636,1940.916511,1,1,6,0.1917,4,4
Privy_Council_of_the_United_Kingdom,Privy_Council_of_the_United_Kingdom,,29,21,50,29,21,50,7,0.310034,0.330781,970.316212,1,1,6,0.189746,2,2
Archimedes,Archimedes,,13,22,35,13,22,35,7,0.311702,0.333326,2311.429252,9,1,6,0.143145,12,12
Pi,Pi,,10,27,37,10,27,37,7,0.322206,0.344732,7137.312571,3,1,6,0.14678,10,10
Sphere,Sphere,,33,10,43,33,10,43,7,0.290131,0.306251,3583.280717,9,1,6,0.083671,10,10
Architecture_of_Windows_NT,Architecture_of_Windows_NT,,0,3,3,0,3,3,8,0.238165,0.247356,0,5,1,51,0.833333,8,8
Windows_2000,Windows_2000,,10,9,19,10,9,19,7,0.285775,0.301694,3010.351249,5,1,6,0.165441,8,8
Windows_Vista,Windows_Vista,,7,12,19,7,12,19,7,0.28711,0.303171,3997.654277,5,1,6,0.228571,8,8
Windows_XP,Windows_XP,,18,14,32,18,14,32,7,0.301749,0.320403,8546.925521,5,1,6,0.106838,8,8
Architecture_of_the_California_missions,Architecture_of_the_California_missions,,0,20,20,0,20,20,7,0.313733,0.33401,0,9,1,52,0.134211,4,4
Axe,Axe,,12,25,37,12,25,37,7,0.318936,0.340567,1534.378048,9,1,6,0.083193,4,4
Arctic_Circle,Arctic_Circle,,20,13,33,20,13,33,7,0.318811,0.338333,1208.020287,7,1,6,0.162393,6,6
Bj%C3%B8rn%C3%B8ya,Bj%C3%B8rn%C3%B8ya,,4,15,19,4,15,19,7,0.309513,0.32861,488.740958,7,1,6,0.141667,6,6
Jan_Mayen,Jan_Mayen,,6,15,21,6,15,21,7,0.305202,0.324142,232.403912,9,1,6,0.232026,6,6
Muttaburrasaurus,Muttaburrasaurus,,1,14,15,1,14,15,7,0.296605,0.313089,4981.487711,7,1,6,0.266667,14,14
Svalbard,Svalbard,,17,25,42,17,25,42,7,0.316348,0.337505,12932.781038,7,1,6,0.071429,6,6
Troodon,Troodon,,1,15,16,1,15,16,7,0.294152,0.310843,314.250733,7,1,6,0.3125,14,14
Wolverine,Wolverine,,5,16,21,5,16,21,7,0.319943,0.340237,236.055583,7,1,6,0.215789,14,14
Duran_Duran,Duran_Duran,,7,33,40,7,33,40,7,0.340873,0.367203,1561.396337,11,1,6,0.162698,11,11
McFly_%28band%29,McFly_%28band%29,,1,11,12,1,11,12,7,0.3148,0.336113,42.385972,1,1,6,0.327273,11,11
Romeo_and_Juliet,Romeo_and_Juliet,,9,11,20,9,11,20,7,0.290484,0.306029,1216.691967,1,1,6,0.106618,9,9
Sheffield,Sheffield,,20,39,59,20,39,59,6,0.344172,0.370909,4154.992869,1,1,6,0.12627,6,6
Top_of_the_Pops,Top_of_the_Pops,,6,18,24,6,18,24,6,0.317961,0.338916,3027.94039,11,1,6,0.183794,5,5
Oceanography,Oceanography,,13,23,36,13,23,36,7,0.334158,0.356453,1212.766551,9,1,6,0.181818,6,6
Walrus,Walrus,,9,15,24,9,15,24,7,0.297127,0.313546,1239.624621,7,1,6,0.120553,14,14
Arctic_Tern,Arctic_Tern,,5,31,36,5,31,36,7,0.332622,0.355441,6371.424038,7,1,6,0.149194,14,14
Cod,Cod,,14,13,27,14,13,27,7,0.307331,0.325299,2251.410802,7,1,6,0.155385,14,14
Common_Tern,Common_Tern,,2,14,16,2,14,16,7,0.308994,0.328257,76.454975,7,1,6,0.296703,14,14
Herring_Gull,Herring_Gull,,3,12,15,3,12,15,7,0.302447,0.320543,244.374054,7,1,6,0.28022,14,14
Tern,Tern,,8,13,21,8,13,21,7,0.299144,0.315185,2090.755385,7,1,6,0.216667,14,14
Coconut,Coconut,,28,35,63,28,35,63,7,0.329593,0.353758,8354.914148,6,1,6,0.058445,14,14
Faroe_Islands,Faroe_Islands,,36,34,70,36,34,70,7,0.33254,0.357401,12943.700983,1,1,6,0.145355,6,6
Argan,Argan,,1,9,10,1,9,10,8,0.287661,0.303387,13.624976,6,1,6,0.277778,14,14
Cactus,Cactus,,10,35,45,10,35,45,7,0.340844,0.366914,2823.079242,7,1,6,0.110188,14,14
Diego_Maradona,Diego_Maradona,,5,19,24,5,19,24,7,0.312206,0.332329,375.550348,0,1,6,0.155263,12,12
FIFA_World_Cup,FIFA_World_Cup,,24,41,65,24,41,65,7,0.345227,0.373588,3484.119438,0,1,6,0.224242,5,5
Hawk,Hawk,,22,11,33,22,11,33,8,0.285152,0.300657,11816.758143,7,1,6,0.165025,14,14
Jackal,Jackal,,7,13,20,7,13,20,7,0.303625,0.32312,10185.77065,7,1,6,0.178363,14,14
Lima,Lima,,16,16,32,16,16,32,7,0.306889,0.326351,1041.872031,0,1,6,0.148148,6,6
Mestizo,Mestizo,,30,59,89,30,59,89,7,0.346703,0.376065,6909.572034,0,1,6,0.179276,6,6
Orca,Orca,,16,41,57,16,41,57,7,0.330184,0.354875,7723.218819,7,1,6,0.129804,14,14
Right_whale,Right_whale,,2,32,34,2,32,34,7,0.328952,0.352936,295.000756,7,1,6,0.148674,14,14
Saxophone,Saxophone,,16,17,33,16,17,33,7,0.318811,0.339379,3565.301149,11,1,6,0.092593,11,11
Sugarcane,Sugarcane,,26,36,62,26,36,62,7,0.334351,0.35959,5082.176703,6,1,6,0.094613,14,14
Tennis,Tennis,,79,40,119,79,40,119,7,0.339873,0.366443,69476.249744,12,1,6,0.089035,5,5
Trout,Trout,,16,12,28,16,12,28,7,0.322591,0.343683,2181.877634,7,1,6,0.134921,14,14
Tungsten,Tungsten,,32,35,67,32,35,67,7,0.319313,0.342851,9046.054085,9,1,6,0.166558,14,14
Volleyball,Volleyball,,30,13,43,30,13,43,7,0.319968,0.341774,1273.14154,0,1,6,0.14305,5,5
Fluorine,Fluorine,,28,35,63,28,35,63,7,0.309655,0.332448,2006.178052,9,1,6,0.244557,14,14
Xenon,Xenon,,50,29,79,50,29,79,7,0.302019,0.322167,1959.182201,9,1,6,0.201632,14,14
Argyle_diamond_mine,Argyle_diamond_mine,,2,13,15,2,13,15,7,0.303739,0.321282,4670.686037,9,1,6,0.197802,6,6
Continental_crust,Continental_crust,,13,5,18,13,5,18,7,0.28104,0.2953,387.425366,9,1,6,0.247619,6,6
Material_properties_of_diamond,Material_properties_of_diamond,,4,28,32,4,28,32,7,0.323079,0.344819,6521.497519,9,1,6,0.155172,14,14
Rio_Tinto_Group,Rio_Tinto_Group,,1,20,21,1,20,21,7,0.314727,0.335124,97.418052,9,1,6,0.185714,1,1
Volcanic_pipe,Volcanic_pipe,,2,10,12,2,10,12,7,0.300675,0.317667,50.446072,9,1,6,0.2,6,6
Beirut,Beirut,,19,43,62,19,43,62,7,0.340672,0.367582,1864.350357,2,1,6,0.215909,6,6
Logistics,Logistics,,10,8,18,10,8,18,7,0.287906,0.303315,3766.514714,13,1,6,0.040441,1,1
Aristarchus_%28crater%29,Aristarchus_%28crater%29,,1,11,12,1,11,12,7,0.290505,0.30665,18.181415,9,1,6,0.181818,14,14
Elementary_arithmetic,Elementary_arithmetic,,1,6,7,1,6,7,8,0.263606,0.276787,19.298663,3,1,6,0.466667,10,10
Fundamental_theorem_of_arithmetic,Fundamental_theorem_of_arithmetic,,4,3,7,4,3,7,8,0.254936,0.265096,4.398575,3,1,6,0.5,10,10
Prime_number,Prime_number,,12,16,28,12,16,28,7,0.316867,0.336857,13690.830322,3,1,6,0.121212,10,10
Rabbit,Rabbit,,22,11,33,22,11,33,7,0.291466,0.307061,3190.591931,7,1,6,0.089718,14,14
List_of_monarchs_in_the_British_Isles,List_of_monarchs_in_the_British_Isles,,4,64,68,4,64,68,7,0.321414,0.348562,2016.677317,1,1,6,0.136131,12,12
Behistun_Inscription,Behistun_Inscription,,4,17,21,4,17,21,7,0.319842,0.341079,235.798667,2,1,6,0.138095,7,7
Bhutan,Bhutan,,45,49,94,45,49,94,7,0.339247,0.366192,10296.741461,10,1,6,0.119487,3,3
Deluge_%28mythology%29,Deluge_%28mythology%29,,11,30,41,11,30,41,7,0.311606,0.333687,7552.685309,2,1,6,0.098516,13,13
Interpol,Interpol,,13,191,204,13,191,204,6,0.371756,0.413797,9202.322623,8,1,6,0.134595,2,2
Nagorno-Karabakh_War,Nagorno-Karabakh_War,,2,34,36,2,34,36,7,0.328392,0.352644,106.782426,13,1,6,0.280749,7,7
Saint-Pierre_and_Miquelon,Saint-Pierre_and_Miquelon,,20,16,36,20,16,36,7,0.312688,0.333591,489.983599,8,1,6,0.366387,6,6
Saint_Lucia,Saint_Lucia,,42,21,63,42,21,63,7,0.322745,0.345174,3800.293377,8,1,6,0.215064,3,3
Vladimir_Lenin,Vladimir_Lenin,,50,37,87,50,37,87,6,0.340072,0.366247,8703.392444,13,1,6,0.113978,12,12
Woodrow_Wilson,Woodrow_Wilson,,43,45,88,43,45,88,7,0.329835,0.356213,8999.439803,11,1,6,0.101261,12,12
Armia_Krajowa,Armia_Krajowa,,7,14,21,7,14,21,7,0.301682,0.321085,1884.355787,13,1,6,0.3875,12,12
Witold_Pilecki,Witold_Pilecki,,3,17,20,3,17,20,7,0.301794,0.321334,74.30924,13,1,6,0.438596,12,12
Weight_training,Weight_training,,3,12,15,3,12,15,7,0.297979,0.315319,256.566689,3,1,6,0.070513,14,14
Arp2_3_complex,Arp2_3_complex,,0,7,7,0,7,7,8,0.27458,0.288932,0,7,1,53,0.214286,14,14
Ars_moriendi,Ars_moriendi,,1,13,14,1,13,14,7,0.304035,0.323427,23.867368,4,1,6,0.301282,7,7
Arsenal_F.C.,Arsenal_F.C.,,11,21,32,11,21,32,7,0.326751,0.348473,4176.999275,1,1,6,0.18661,5,5
Chelsea_F.C.,Chelsea_F.C.,,10,22,32,10,22,32,7,0.321746,0.34341,4822.413924,1,1,6,0.229231,5,5
Douglas_Adams,Douglas_Adams,,15,29,44,15,29,44,7,0.324814,0.34605,5242.292176,1,1,6,0.05,12,12
Liverpool_F.C.,Liverpool_F.C.,,12,10,22,12,10,22,7,0.302312,0.321342,485.214786,1,1,6,0.205882,5,5
Manchester_United_F.C.,Manchester_United_F.C.,,20,21,41,20,21,41,6,0.323854,0.346279,17499.122076,1,1,6,0.169892,5,5
The_Hitchhiker%27s_Guide_to_the_Galaxy,The_Hitchhiker%27s_Guide_to_the_Galaxy,,7,26,33,7,26,33,7,0.340186,0.36391,1893.080072,1,1,6,0.13871,9,9
Tottenham_Hotspur_F.C.,Tottenham_Hotspur_F.C.,,8,13,21,8,13,21,7,0.306657,0.325757,309.555024,1,1,6,0.258333,5,5
Buddhist_art,Buddhist_art,,5,41,46,5,41,46,7,0.316719,0.340689,658.165922,10,1,6,0.189746,0,0
Canberra,Canberra,,21,37,58,21,37,58,6,0.335791,0.361663,13888.651983,12,1,6,0.140271,6,6
Barnacle,Barnacle,,6,13,19,6,13,19,7,0.299498,0.31661,538.619741,7,1,6,0.137255,14,14
Coconut_crab,Coconut_crab,,3,33,36,3,33,36,7,0.321083,0.343886,1046.810304,7,1,6,0.083333,14,14
Arthur_Ernest_Percival,Arthur_Ernest_Percival,,1,32,33,1,32,33,7,0.339189,0.364717,30.768052,13,1,54,0.202652,12,12
Battle_of_the_Somme_%281916%29,Battle_of_the_Somme_%281916%29,,9,17,26,9,17,26,7,0.319767,0.340397,483.860068,13,1,6,0.233766,7,7
Order_of_the_Bath,Order_of_the_Bath,,15,31,46,15,31,46,7,0.327173,0.350991,1613.354878,1,1,6,0.150987,7,7
Tank,Tank,,28,22,50,28,22,50,7,0.326619,0.349287,6426.616909,13,1,6,0.10511,7,7
Arthur_Sullivan,Arthur_Sullivan,,6,24,30,6,24,30,7,0.307191,0.327167,10091.176821,13,1,6,0.085979,12,12
Bassoon,Bassoon,,7,14,21,7,14,21,8,0.278109,0.292881,311.89806,13,1,6,0.180147,11,11
Clarinet,Clarinet,,19,14,33,19,14,33,7,0.301637,0.321079,2095.758855,11,1,6,0.115385,11,11
Rudyard_Kipling,Rudyard_Kipling,,22,45,67,22,45,67,7,0.344201,0.371412,13862.457287,3,1,6,0.088418,12,12
Second_Boer_War,Second_Boer_War,,35,28,63,35,28,63,7,0.326988,0.351176,10814.372823,12,1,6,0.116836,7,7
The_Absent-Minded_Beggar,The_Absent-Minded_Beggar,,1,3,4,1,3,4,8,0.266465,0.278965,7.025596,3,1,6,0.333333,9,9
The_Merchant_of_Venice,The_Merchant_of_Venice,,3,20,23,3,20,23,7,0.305985,0.324954,486.374127,1,1,6,0.116667,9,9
Tower_of_London,Tower_of_London,,36,45,81,36,45,81,7,0.339816,0.366159,21141.585052,1,1,6,0.092072,4,4
Walter_Scott,Walter_Scott,,18,17,35,18,17,35,7,0.31588,0.337223,2300.969485,1,1,6,0.113978,12,12
Arthur_Upfield,Arthur_Upfield,,0,9,9,0,9,9,7,0.303882,0.321517,0,12,1,55,0.25,12,12
Arthur_Wellesley%2C_1st_Duke_of_Wellington,Arthur_Wellesley%2C_1st_Duke_of_Wellington,,24,43,67,24,43,67,7,0.331074,0.356546,3754.949089,1,1,6,0.12332,12,12
Battle_of_Jutland,Battle_of_Jutland,,7,11,18,7,11,18,7,0.295956,0.313332,260.562665,1,1,6,0.15,7,7
Isle_of_Wight,Isle_of_Wight,,23,36,59,23,36,59,7,0.329085,0.353068,17658.950594,1,1,6,0.104533,6,6
Liverpool_and_Manchester_Railway,Liverpool_and_Manchester_Railway,,8,10,18,8,10,18,7,0.303352,0.321956,1377.350814,1,1,6,0.185897,4,4
Robert_Peel,Robert_Peel,,18,30,48,18,30,48,7,0.316323,0.339513,1213.799733,1,1,6,0.245495,7,7
St_Paul%27s_Cathedral,St_Paul%27s_Cathedral,,20,28,48,20,28,48,7,0.322694,0.345832,6349.825307,1,1,6,0.104268,4,4
Trafalgar_Square,Trafalgar_Square,,15,37,52,15,37,52,6,0.338907,0.36457,9255.301449,1,1,6,0.124031,6,6
Arts_and_crafts,Arts_and_crafts,,2,12,14,2,12,14,7,0.286461,0.301942,382.725177,9,1,6,0.093407,0,0
